@relation Donald_Sloan
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
1,0,6,1,2,1,1606,1610612759,1610612754,1,6,0,0,2,1,3
3,0,10,3,0,0,1786,1610612753,1610612754,2,6,0,0,0,1,6
3,0,8,1,0,0,1386,1610612739,1610612754,0,6,0,0,1,0,2
2,0,9,3,0,0,1351,1610612756,1610612754,0,4,0,0,1,1,6
1,0,1,0,0,0,162,1610612737,1610612754,0,1,1,0,0,0,0
3,2,8,3,2,0,1318,1610612761,1610612754,0,4,0,0,0,0,8
3,0,10,2,2,2,1083,1610612757,1610612754,0,1,1,0,2,1,6
4,3,12,7,0,0,1516,1610612747,1610612754,1,2,1,0,2,1,17
0,0,3,1,1,1,1171,1610612746,1610612754,0,5,1,0,2,0,3
4,1,11,4,0,0,2132,1610612743,1610612754,1,4,1,0,1,1,9
3,0,10,5,0,0,1152,1610612750,1610612754,0,7,1,0,1,1,10
0,0,1,1,2,2,459,1610612765,1610612754,0,2,0,0,0,0,4
5,2,11,4,0,0,2000,1610612749,1610612754,0,6,1,0,0,0,10
6,1,14,6,4,3,2175,1610612747,1610612754,0,9,0,0,1,2,16
1,1,2,1,2,2,1296,1610612762,1610612754,0,3,1,0,2,2,5
3,0,11,6,2,2,1211,1610612744,1610612754,1,5,1,0,2,0,14
3,2,9,4,0,0,1231,1610612738,1610612754,1,4,0,0,1,0,10
4,0,7,3,3,3,1056,1610612755,1610612754,0,1,1,0,1,1,9
1,0,3,2,2,0,943,1610612750,1610612754,0,5,1,0,0,0,4
3,1,7,4,2,2,1386,1610612765,1610612754,0,5,0,0,1,2,11
3,1,8,5,2,2,1443,1610612766,1610612754,0,4,0,0,1,2,13
2,1,11,7,3,2,1426,1610612745,1610612754,0,6,1,0,4,3,17
2,0,2,0,2,2,993,1610612737,1610612754,0,5,0,0,4,3,2
0,0,3,1,0,0,548,1610612748,1610612754,0,1,0,0,2,0,2
0,0,0,0,0,0,231,1610612761,1610612754,0,0,0,0,0,1,0
0,0,0,0,0,0,367,1610612740,1610612754,0,1,0,0,0,0,0
1,0,2,0,0,0,215,1610612755,1610612754,0,0,0,0,0,0,0
0,0,0,0,0,0,302,1610612760,1610612754,0,0,0,0,1,0,0
3,1,3,1,0,0,1244,1610612752,1610612754,0,4,0,0,1,0,3
0,0,1,0,0,0,317,1610612753,1610612754,0,1,0,0,0,1,0
1,0,1,0,0,0,128,1610612761,1610612754,0,0,0,0,0,0,0
0,0,2,2,0,0,356,1610612766,1610612754,0,0,0,0,0,0,4
2,1,4,2,0,0,1351,1610612748,1610612754,0,2,0,0,0,0,5
2,0,5,2,2,1,1281,1610612752,1610612754,0,6,1,0,2,0,5
0,0,1,0,0,0,697,1610612765,1610612754,0,1,0,0,1,0,0
1,0,2,0,0,0,576,1610612764,1610612754,0,2,0,0,0,0,0
0,0,0,0,0,0,487,1610612763,1610612754,0,1,0,0,2,1,0
0,0,4,0,2,2,928,1610612741,1610612751,1,0,1,0,0,1,2
0,0,1,0,0,0,277,1610612759,1610612751,0,0,1,0,1,0,0
